13,10.76494701,106.6889183,15.8921,0.6697,"POLYGON((106.688922075814 10.7649828022682, 106.688897010364 10.7649178561648, 106.68891459461 10.7649112209388, 106.688939660063 10.7649761670406, 106.688922075814 10.7649828022682))",7P28QM7Q+XHFV,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm Mã Lãng 55/2,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
14,10.76388955,106.685656,71.0525,0.7936,"POLYGON((106.6857155 10.7638959, 106.6856169 10.7639345, 106.6855964 10.7638832, 106.685695 10.7638446, 106.6857155 10.7638959))",7P28QM7P+H72H,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 214 Nguyễn Trãi 214/C44/2,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
15,10.76376042,106.6858074,52.5575,0.8592,"POLYGON((106.685854658154 10.7637762636591, 106.685770606633 10.7637938349817, 106.685760070494 10.7637445589276, 106.685844122003 10.7637269876106, 106.685854658154 10.7637762636591))",7P28QM7P+G83H,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 214 Nguyễn Trãi 214/C44/6,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
16,10.76493636,106.6894385,111.1124,0.747,"POLYGON((106.689461787035 10.7648836979168, 106.68944079488 10.7649187983474, 106.689472148819 10.7649375534376, 106.689457134451 10.7649626585668, 106.689524633467 10.7650030346594, 106.68951011603 10.765026763287, 106.689382280767 10.7649502956549, 106.689412065322 10.7649016130869, 106.689378682545 10.7648816443875, 106.68940002807 10.7648467553307, 106.689461787035 10.7648836979168))",7P28QM7Q+XQGC,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 117 Đường Cống Quỳnh 117/15,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
17,10.76443134,106.6918475,1173.152,0.6972,"POLYGON((106.691836244575 10.7641280471817, 106.691861844261 10.7643327585314, 106.691920749626 10.7643255564228, 106.691924633442 10.7643566137996, 106.691951775364 10.7643532952674, 106.691990124523 10.7646599578712, 106.691959301935 10.7646637264279, 106.691965935438 10.7647167717902, 106.691847137012 10.7647312967813, 106.691819946473 10.7645138644582, 106.691750843662 10.7645223133442, 106.691703568336 10.7641442688852, 106.691836244575 10.7641280471817))",7P28QM7R+QPH6,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Mad Cow Wine & Grill,"Đường Trần Hưng Đạo, Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
18,10.76257189,106.6902525,155.6505,0.893,"POLYGON((106.690331835284 10.762589720179, 106.690251331122 10.7626523598586, 106.690173100473 10.7625540578581, 106.690253604632 10.7624914182011, 106.690331835284 10.762589720179))",7P28QM7R+24CR,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Vietmay Home - Showroom Đồ Gỗ Nội Thất Hoàng Anh Gia Lai,"Đường Trần Hưng Đạo 212A, Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
19,10.76120001,106.687218,21.4919,0.7395,"POLYGON((106.687247793429 10.7612072232405, 106.687202303526 10.7612259438246, 106.68718833402 10.7611927545904, 106.687233723259 10.7611740754346, 106.687247793429 10.7612072232405))",7P28QM6P+FVP5,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 115 Trần Đình Xu 115/80B,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
20,10.76458198,106.6854347,21.493,0.6811,"POLYGON((106.685462608506 10.7645885874724, 106.685421909637 10.7646024298565, 106.68540372545 10.7646005386864, 106.685406220023 10.7645770872252, 106.685443060111 10.7645614914609, 106.685465245322 10.7645637987385, 106.685462608506 10.7645885874724))",7P28QM7P+R5M9,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 214 Nguyễn Trãi 212B/C11,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
21,10.7624499,106.6868404,35.1245,0.8188,"POLYGON((106.686846309284 10.7624910705091, 106.686809303423 10.7624778364012, 106.686834578638 10.7624087349023, 106.686871584494 10.7624219690094, 106.686846309284 10.7624910705091))",7P28QM6P+XPGX,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Đường Nguyễn Cư Trinh 207,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
22,10.76442938,106.6884904,7.4171,0.7449,"POLYGON((106.688510362739 10.7644331773624, 106.688474305796 10.7644416285866, 106.688470461967 10.7644255944901, 106.688506518908 10.7644171432666, 106.688510362739 10.7644331773624))",7P28QM7Q+Q9H4,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Cơ Sở 5 Trường Tiểu Học Kết Đoàn,"Hẻm 245 Nguyễn Trãi, Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
23,10.7651997,106.6857795,79.552,0.7301,"POLYGON((106.685861057143 10.7651888320724, 106.685713703426 10.7652486161259, 106.685697917566 10.7652105750266, 106.68584527127 10.7651507909827, 106.685861057143 10.7651888320724))",7P28QM8P+38CX,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Factory Outlet 2 Store,"Hẻm 212B Nguyễn Trãi D90, Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
24,10.76384456,106.6881176,7.5442,0.6734,"POLYGON((106.688127224317 10.7638298850034, 106.688132354031 10.7638541549848, 106.688107834476 10.7638592219626, 106.688102704764 10.7638349519805, 106.688127224317 10.7638298850034))",7P28QM7Q+G6QQ,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 269 Nguyễn Trãi 269/11/23,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
25,10.7654007,106.6875221,20.8733,0.6627,"POLYGON((106.687534874603 10.7653744037206, 106.687548647031 10.7654134601372, 106.687509417648 10.7654269851523, 106.687495645223 10.7653879287336, 106.687534874603 10.7653744037206))",7P28QM8Q+5264,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 212A3 Nguyễn Trãi 212A3/7,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
26,10.76130777,106.6876945,10.3076,0.7716,"POLYGON((106.687715123265 10.7613133153474, 106.687696507384 10.7613288622722, 106.687673782454 10.7613022573589, 106.687692398335 10.7612867104356, 106.687715123265 10.7613133153474))",7P28QM6Q+G3G6,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 258 Trần Hưng Đạo 258/65A,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
27,10.76084139,106.6841841,317.0984,0.8712,"POLYGON((106.684288378887 10.7607932590801, 106.684223404592 10.7609483619212, 106.684079744467 10.7608895209501, 106.684144718832 10.7607344181292, 106.684288378887 10.7607932590801))",7P28QM6M+8MMQ,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Tổng Cục An Ninh-Bộ Công An,"Đường Nguyễn Văn Cừ 235, Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
28,10.76484091,106.6891949,58.5911,0.7908,"POLYGON((106.689225253968 10.7648017575015, 106.689239797718 10.7648624243045, 106.689164518078 10.7648800689335, 106.68914997434 10.764819402125, 106.689225253968 10.7648017575015))",7P28QM7Q+WMPJ,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 117 Đường Cống Quỳnh 117/9G,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
29,10.76305831,106.6891715,8.4951,0.6837,"POLYGON((106.68918009684 10.7630362268462, 106.689178595227 10.7630808986244, 106.68916295674 10.7630803846579, 106.689164458355 10.7630357128795, 106.68918009684 10.7630362268462))",7P28QM7Q+6MF7,P.Nguyễn Cư Trinh,Q.1,Hồ Chí Minh,,,Hẻm 137 Nguyễn Cư Trinh 137/14B,"Ho Chi Minh City, Ho Chi Minh City, 71014, Vietnam"
